id1,id2,pano1,pano2,winner
1102,869,NRgk9YEQkssqndG_N61Vtw,gSj7AcOjxAOYDoJUf2oxYQ,none
538,1282,divovxjqo3s65k7JJiOn4g,pHuEWoklTydj0tYiIS_gOg,left
391,907,D0pdl_Zadd_kAntSY1gWRA,nEogVPJfs_M4zigOOpBLqg,right
906,97,nE7V-W2fkzYtALCgeKS_1A,ZF--S52i3q_b8B3V4A3tAQ,left
736,1027,GnhUSAxpQMnSQQ35e7jc-Q,7sfSC2CCHcxDKchk44xLjg,right
1320,966,whoY8leTrhu0MW90BNUkpg,y0gs4XYVfPCHOk7HF5ih6A,left
136,863,qhchctcOw0nJ6NdOUuj4Zg,fCiLUx7i-17hnE0bP1BkEw,left
765,504,Nfoak2uJI0d3eynwWQb_hw,Zyza9jynG1iaW7_DahLrCg,left
692,1368,51015ie9AidiuzK_PS4C3g,Bjad-0seS23rHXDDhGdSTw,none
1373,1051,Cm40dFqqPmUq9-gba8tVZQ,Bh5euLZgEHQRr-qWKRv4cg,left
291,1328,n95yQq0mj8NpO8l5-9pD6A,ynU-xGihZn1ldnqXhPInQA,right
143,911,tZLPL34sD0-8Veg2rIt0Zg,nw3zyQCRcxXRREtdaoOJjQ,none
783,331,RtyUGqnteKBp89p_wBd9-A,zm6px2BGIkwSkJHSbqSt2Q,right
343,70,12-NsDeSHOCB2GNfyCVWzQ,KzISBG4dZOGH2Ydk6LG3rg,none
819,192,WzzSsJu1wm9vKjscdhi1Dg,DNQqeNeHlr5AHcn1gHLjhw,left
249,1461,YolyeX_BplwSQKTsVxrAlg,n_OLDP8EWUEwkc6mZtJWNQ,left
1283,493,pMD4IgkjPfp_YBl2l-e2Bw,YVHfqvXYSPgKSQ2rwn4RiA,right
373,1313,8U2N1UFHrKYDC5skW0rZCg,vjKdELL5mEzTy2IfZcwuCQ,left
592,1117,mkdBrtnQMn3ij_gDjGPlSg,Pc-GK1364qqqkv0e-JZiHA,left
870,529,gfGDPf8Q_jfXiLNEufnQ8Q,cIUG8vXpSOuy-HV6FXJGdQ,right
823,70,XUr5ofXU6CndA34fBzXycg,KzISBG4dZOGH2Ydk6LG3rg,right
483,1068,Wny-ZKOKtBF_xz3J2KjGUw,FIKxpHmtDtr11jJ3e8Z7eA,right
326,1483,yK3wqHKnvJkfRmWNV2gkyg,xW1U6FQfHi4TwbJhH2r1Yg,left
1091,1426,Kwrgaw2l6VUpGSnuJjU2mw,acsu0WgaQjEb5dcbw7Ii9Q,right
1421,588,ZF4M4evQfc7NL5ehjXW6Aw,lV1pAgJfY-Ry_vXjOcCKug,left
381,249,A8OK5ONu9F7gjZuFxiVYxw,YolyeX_BplwSQKTsVxrAlg,none
1031,620,8nSOIP-p_A2qCi6JHGTHbg,sz6H7SGYq2FLPXYilxycow,left
16,449,3SCtSDkqQra8wMLUn1DiHA,PoIvYCW5IqQhQGSSZTtqcg,left
472,849,UGFS7G_fN8nAmhERPXR6_A,bq75oO2ABlKYmfQVCNVu0Q,left
522,1436,bWUXkXNieCUfvnvDzvvh1Q,dTYkU4_lDt88CyfrcPlpsQ,left
1386,1105,JU6Hn11hIslOxuVTcOg4bA,O-MLVYpx13cuuRbYqepLNw,right
755,181,Lbl3utnBsJnPduUt8VmQ-Q,8PHpozpWDFVSpPnOFpHm_w,none
1332,72,z5_asthWjUHMwUQrpPX2jQ,LWG2FeKlPkS3Yfdq3kUapw,left
128,143,nAF69yj5W0lrLo_31mDPug,tZLPL34sD0-8Veg2rIt0Zg,left
1006,831,4SARlQvMhB55FB03Ygl12g,YgsijXYh31KngVGw5W1ZFw,left
632,36,uclwasvm51k9wtUEURZ2sg,7aAclTaJMY9CD6KY3Da_8w,right
749,1373,Idxk4PKHNPJeYsQDSuq1vw,Cm40dFqqPmUq9-gba8tVZQ,right
1335,432,zNqpIP5rE54WLAg0BavckA,MF6svzC9wjCv07FsEwp2GA,none
884,289,jg5sJW5ZSmUwuCcHvBt4ZQ,krlQWnl7RYrxSg0k9N6RWg,none
7,1471,1d6UboT3Q80InMES825bKQ,s6zPLnytmEanomdZ4VijaA,right
114,1245,fQtfi10iHgTEuCKyho0HYA,j4lxaVwtgealjpIueg0wBw,right
1295,1470,rwzlfoFvr98pkmztHE-k4Q,re-NiIdMTvv5CrbKmz5ORg,right
1417,563,XR0ubPpmSWW3jeBHuIyB4g,gxcnLZl_ebByreSPVhe6mA,none
1208,936,eucN3RoRlCHY2wPqhlPVTg,s_eVeBtni8QDT4N6_1Bmgw,left
554,1316,fJO_0l6IDOAgqRWoC9oMtw,wGW0RLVhr6NWmw4JFWmfXA,right
847,824,bhjpHVea_wOBzUXR5M4uiQ,XVSDF_rQLeluozvNxzq1VQ,right
1392,1214,LzL7oaOV-waOwQ1cH4dtNw,fre0ykVUKtePmN3kEU2Abw,none
657,205,z0ph9gBkITBLXEJfOh9GwA,IFM3ZiANTKyg1KECK1wFbg,left
396,198,ECiylxFAj5-mjjr7f_Q-aw,GHGfW6-qEvssbqKpnHsCXw,left
548,1458,eWn11Tte1I6I5GYMOtINSw,mIq_Dg8hxxBiU1hY5ueARw,none
922,614,p_VvQZuY60MBXyJWL80weA,rSY6iYVq-t6Dvr7M4xyM7A,right
70,767,KzISBG4dZOGH2Ydk6LG3rg,Oe-1GMzy9QQmSQa9aXn9Gg,left
1209,496,exYVj5v20BNzWabh_mOHEQ,Ysh1nEOVJwYv5FvXFJiy5g,right
1320,294,whoY8leTrhu0MW90BNUkpg,o2QuLU7SiESXbwHoDOQSmQ,left
396,1017,ECiylxFAj5-mjjr7f_Q-aw,6qFJmx0NDiNkWzzwkm3wAA,left
808,120,W-IftkUsWpp5czh-BKuzHg,i6aqw7gMHUGqeybSzA8Jzg,left
537,713,dfSLGUM9PHVf4xP75KiWgw,BTi_t9Y4J-22JcdUNyE-ww,none
409,1028,Glz6jWcD6FJTWqDRoLLp1g,7vRtZY3NV6Aqg97LKRRS-g,left
208,1154,J6-5MX2a8Zm3CioLwlZmIA,WUZLb51U9sJB-iT26l5GPg,left
966,230,y0gs4XYVfPCHOk7HF5ih6A,RgVXrEmXGyntJMyp65iHIg,right
911,1318,nw3zyQCRcxXRREtdaoOJjQ,wd1LjHAvetSKX8PwhnT-tQ,right
450,326,QIXdzNxjEUiWXBBVrkertw,yK3wqHKnvJkfRmWNV2gkyg,right
276,1232,f9xXpFomdanlNvI0Dx2lYA,hkYKc7R6O_ll0UeUwM2yGw,left
859,646,d9L9BRh8yf5KKMtPEiqcLQ,wlN0ntD1Bz8nNSjBJ-gOag,left
1193,125,bxbhgFQJRO81Y68lrsWDZQ,mAlKwC5n5qH-o3UCKxl3Eg,left
550,914,eyfK0a9gkw3O_7TCPpjsAg,oFuf8sMr6fsaf993WzfPrQ,left
1394,187,MgyS8nVgmCPbD2nRihxgYA,AmnBtPlNz0K3c-E5v9Z3Nw,left
1484,1039,x_b3iJOyKLUdmAGNxhYp_Q,9bD0yZSbCrqZFyON6ovohg,right
952,177,vM4bGtxFBmkVA0E315pQKw,7seONPPDTbjYnBr1Eqk9pw,none
446,974,PHWDbkUTkA0Vl32j1WGo9w,-vAjYmBVvusdqMiZFxPAKA,right
105,1258,ayXK2nLiN0XA8Ie92odZJA,loNqaxYdkNWz87u9NpxKhg,right
1281,934,pABWw5PXTt6eY8AfgtW-xg,sSRHB_qo13KPOJtrhpxKPw,left
445,742,PAYd9GNbtTSpY2oeM6tWvg,Hio85l9Ub0Ib7pb_-dmnhQ,left
1084,748,JiSN7C53aATM8VXPnXImBg,IbaQN6m-v_0HZ6ZGBUAgDg,right
1236,224,i1hxAk4K0LVwdzItPaGz9Q,PcBaj7Ix7n5UGv6CpInpjQ,right
569,258,i8hTR8mXM3ieCIoUWke2uQ,a5tvCetpzWg_-70h8fvEqg,left
9,401,1sN4YPIFjlLL4Os7lIfAew,FGL9ud52NcRQuMumwJK_MQ,right
1368,1278,Bjad-0seS23rHXDDhGdSTw,oS6FmcK86Vj5BOXGE3EP5Q,right
1004,1228,4Mjjff7_Ao226kbAYmqVrA,hMJTR8ZLz1F86PIDLisl-Q,left
1383,409,It8OqEf64pG36DjCuJzhwQ,Glz6jWcD6FJTWqDRoLLp1g,right
261,421,apM2PeoUusYA84wRF1xRAg,KCmfeYKVYOFwSNBzbgZmJg,left
754,957,LImY9O7qBVJzYgreHipcGg,we7rLDbFttiEtoGzXSF6nw,right
528,916,cIC9LHNTSGNR8vfSxuLPJw,oaTv4GycEHEuPV94kUNnVw,right
752,1165,KddTKaZk4xgty7uaxLLNgw,YVE_3Z7fVtrpgyXetH_GYw,left
932,1420,s-15iHKg1vEG5k_BTzD27g,YONhVh3Sba2qD29wjuUruQ,right
367,1014,71nL5BykfXRSOs3Bv09KfQ,5rGJ7_qn2KOMnih9CPxuvw,none
827,430,Y8Am1p2y2nrZlSNuKMtp4w,LdDe7oIqGwvmMr9Psthxhw,left
362,905,5DuRSPP1BHAySZ5vRy3NTQ,mIRclEl-7l0oV57y75WqOQ,right
925,406,q8EQsjiLNA3mm7TNhF8pww,FgYTQgwwT3hvvtk0xSGIGw,right
933,497,s5yGx8ic5U3D8KpCvr3X3Q,Z4GM-BQ8zc2Z8e1zsjIGWQ,left
1216,837,gF54Ank3jZYstMwlhZWEgw,_GEV8eSv-d72wE8467yH1w,right
890,734,kd1519Pfs_A25JatIiLK_w,GhDyemny6OoKVhK-bYqwWQ,left
321,1416,wbTYcy0_dMWvyxbwE6x2ag,W9sE4p6j06xTrc_mKVq6cA,left
762,712,NGkxHeiM-eAua5Z06KwcNw,AwVvf-ot0J06Qsu6hLil5g,none
996,129,3E8dr05xiRuzutOvgLgkkQ,nC6m5dS7g82h-Ax3cxz3yg,right
1435,11,dPxA9nx1D-UDmW6vKDBy0g,2n5KEoQVeWb2DiA_DAb0gw,none
771,656,OrYFkTGUjKnXovXoSTzLxQ,ygIv0epqPkfyPi6jtHZDLA,left
133,210,qK-hVJhkrXagKujMM0CLSQ,KRmWqUhuNvyBg2rguFyjNQ,right
67,450,KFaDBm3cTx1XhXWEljayRg,QIXdzNxjEUiWXBBVrkertw,left
904,1460,mEfeKAAdPjR7O6SU2DiD5w,nOAF5Lmezvbk0DQGHMu2hw,right
1335,54,zNqpIP5rE54WLAg0BavckA,DE4HCHgOBLuekeGZkbO-Tw,left
1310,747,vNvr2fBcgdIBJ-nQM5heDw,IHssWJiVdNTOHBwVBTe4tw,left
332,816,-I2rcgGV9OhQzcUSADg74A,WgT62qXAPe9h3-MpeX_kSg,right
306,606,qPfpo2JIIxIX3_LD_JXLbA,p0Qn_dVvZbL2qcxdmGEQFA,right
1411,411,VAhRhT9uxyAHsh1KyOZG7Q,HXtZxTtPSX_5BrPIsCjD9w,none
242,112,WecKLQv9AFV5aX9wPWtE5g,egEWJ85cFJ1aQv6tm8uZCQ,right
1358,283,8dWqgFm4tH18x0F2Yow6LQ,hRDyIu4wWMRUcyS6T1j7Ow,left
513,337,abMxMn6S1FkCEm7-o7BKvw,-wFGSKtKxozyblxxopMA9Q,left
684,1130,2bOm5sh3IChneLmOUclAGQ,S7YT-q5njEHv_sAogMtbgA,right
1259,117,lofwV8pSfkyN6wlbAxkwlw,gmSMM7FTo6uk5opVIF7VTQ,right
649,1416,xD7PkIJ47kRW4mqwFMkgpA,W9sE4p6j06xTrc_mKVq6cA,none
383,523,A_BEavLIzwzK8viDlpJHMA,bpG7zi1rwFdBG2vTpMOVyw,left
272,347,eUl63Xe21vzco1TvRgcTxw,2j3lJX4rRv8NrBmPKcijRw,right
1007,391,4UZqPFInS41ky7AitYVuow,D0pdl_Zadd_kAntSY1gWRA,left
813,859,WWCVvkn2I3KWrcgjOJOHmw,d9L9BRh8yf5KKMtPEiqcLQ,left
1034,791,9JmsvRoJRlR5fQtU26K-Yw,TH_yG37bTwDwW0gRI6SoTg,none
1292,670,rQY67Zh27rk0CWLD6thS1g,0m1Z_2R45CnLX6ElRzBsJQ,none
603,559,odV4vlvHxsaz0MVmynLwjg,ggT5F7rEpOeClF6wJhGpyA,left
1478,1223,v8QdD6hvnAQoS8uvULUtgQ,ghi2JIECPU-ntwPK1_6-pQ,none
601,767,oXVHTTfN3GAIy0sU35Yh2A,Oe-1GMzy9QQmSQa9aXn9Gg,left
391,235,D0pdl_Zadd_kAntSY1gWRA,T6BUkzv57k_aFNnGXfDmuA,right
1167,250,Yeaqsot8-bVWuqyy6yfrUg,YrdZQzjchV774iAdktAWTw,right
780,643,RBjIH51-8MpXXtAJr7llFg,wS5btxnvfZNld3VzV2zuQw,left
203,80,HsKIY7QK1dL_WCwizCpLVg,PE0nOp8U7dgxsD5WlEO69A,left
176,162,7grT0fQMY5zayvccDVNLOg,1V2VtP7FkqHmaVOhuZdFHA,right
833,582,Zcl_Ue163zr0bQdRNHE4WA,kPFcISWI_zrJKDO5yaOBsw,right
1329,238,yqjrxaAuJm6kMhdkDkRkFg,TyXhwsGY8hxl6_ZJ6HaGHw,right
525,116,c4eG8tb0ECD8820AG8Wiig,gBv3ty2qR29iwacFGdsfZw,right
959,1337,x1_jtYzCxs29Xa7SoGI0Ag,zzfm-DJmR_hS4Q-H-hBZNA,right
416,257,JQrG6mZiUXlOdye6s2rv6g,a1k_FYNsUXk7Px3hClJDoQ,left
1457,828,lxcVvsNoSR9ztYxdmx1YYA,YJOmexmToLXkr0keHUa-6A,right
276,77,f9xXpFomdanlNvI0Dx2lYA,OBZ1lfd9BIa-mciIO3ZxEw,left
720,1181,CtmmYtt5i3cCeNTb0P8rDg,a77BFtjphVMdWHFg0rNpHg,none
567,1474,hxA2F1-rUiHPb2sgqAsprg,siCVESC485X0jksAA7aEKw,left
768,675,Ok3Gj2-LZOq6z4ZkPGKgSg,1B1HWMlZgfpVg2sjI2dIvw,right
377,1337,9dNddFWE6N94liCW_FRN6Q,zzfm-DJmR_hS4Q-H-hBZNA,right
87,1474,TMu39Ej-cT0bQTKvuXpOvQ,siCVESC485X0jksAA7aEKw,none
1104,1290,NlOq8IwYo6dwxtzx7qgA9g,r8k_NqkGlx7BWJNN9Q2fKg,left
300,1315,p6zNzMg6-RF_NCKy3fX3Og,wFjNb5IzIHsYQNijqRQ72w,left
279,541,h569uC1QeHPF7GJRHPPE6Q,dz-Sv5mqs8MZeXNcXx24bQ,right
1260,1125,lplX89DHNcmOjkqvheVlDQ,RfMcg7KTt9TBvQbRdG4A1Q,left
1003,1185,3xJCk43LG6QS5Gxlb9mKMA,aqelXJsbVKVEKuLmJuCYaA,left
318,1099,vjEdrqmhvooWlocdOCfcpw,MY6scE_rL93hE3I55pH_dw,right
56,524,EIs1rOmPBkP_fpkG6pkldw,c30y7QpGRMEtbFUEhCSxqg,left
651,535,y3QRHFAvK34bcXPYxqY3vA,dYffLPWiK-r25o207lWZow,left
456,185,RH5wLbwZ4L5rZg1i8icDWQ,A2-6SALN2LcVamNpMOWwoA,right
201,1442,HPJnfrGo6SRkBVRa0fNyBw,edgKSyZR81CF4letBohQdg,right
240,173,VYAYOEIV2WMT83sRJ6bogA,7J-xtuwnZJgSr-YbOAzJ4w,left
1241,480,igRO2O_lWeFGiFBUlNi8DA,WBN0oCgjjO9QzjCF7Zp9Iw,right
1456,742,lf-H2bVSDPT4edDvpfvmrg,Hio85l9Ub0Ib7pb_-dmnhQ,left
1420,1364,YONhVh3Sba2qD29wjuUruQ,A6Yb1s2CRiAQAgYPjfzGjw,left
1159,202,XwA0OVrFFV9ptCafmdu6JA,Hl9KaChHhGpmGChZH3hfwA,left
992,588,2t-A8TDBOY9YagHqdOZ9ew,lV1pAgJfY-Ry_vXjOcCKug,right
326,328,yK3wqHKnvJkfRmWNV2gkyg,yfQSLMSKosg7HgcxllT61Q,right
215,1349,M8UUvo3VR1OTWlAFQ-7sXg,3OBN-4K3ZpPPWwIznmNKDQ,none
1399,779,P-ut7etMACDMJNtrkWzvww,R0nZ3ojECMHqvO9bCUD70Q,left
761,816,NCxWz80rLegcUujcu4iRyw,WgT62qXAPe9h3-MpeX_kSg,right
452,1126,QccimK8SqNEJVZ_2joYRBQ,Rjf1re_iHgKnIhZIgVLLeg,right
227,498,PxU6bSIK2qlqgtMOLfhf6w,Z5Pdq7NBSDmdxziqAfZhww,left
1031,1292,8nSOIP-p_A2qCi6JHGTHbg,rQY67Zh27rk0CWLD6thS1g,left
1247,296,jFLEUbGFpUutaVB-TU59VQ,oQyoHNUflH_ZPGtt_k-MvA,left
965,860,xdv29hC9Q9sl4UiRZiK0_A,dB_ZbWdYGhUiTTnxhHZNUg,right
1077,364,HfBooURJthOsmYRTykcXMg,5mi783j_TQxH4kanAh9M9w,left
602,474,oXkURnTNOIF8aPjJ4uS2vA,UitFIHz0jc9If0HExYOS-g,left
1343,1489,1x6Oh6UmGNKstCV3ccGTOw,zjenFACffdozXqrDIZU4BQ,right
840,1113,a-FcAUArvNu4qEwt5luPjA,PNN8QT628j9iIq8Atk9DjQ,left
993,294,2x19WHhCrrVhcXgPpJd1iw,o2QuLU7SiESXbwHoDOQSmQ,left
775,1206,Q4PNhjm43WZxmpQMi5zpSQ,eRr8L07yRAz5jDZ0JbtGgA,none
381,1067,A8OK5ONu9F7gjZuFxiVYxw,EzehVTtDOyh5I4p13ISNGw,right
41,1394,8h2fvwlEGwVsXT55bDUiLg,MgyS8nVgmCPbD2nRihxgYA,left
1394,1342,MgyS8nVgmCPbD2nRihxgYA,1qpd0qne5Ela5UXidCrzcw,left
868,1115,gMYKKOhdVoxtTiKIALyW7w,PWNO5siDOtzCzc3qRl1M9g,left
974,1476,-vAjYmBVvusdqMiZFxPAKA,ur0oL12OoOIGSdApmOTKiA,none
1379,531,H8FIwWyI2ISCK0uui2ZFmQ,cWuL2msa-eETuZsDmzK5eA,right
27,815,5cIFHhuiDQQ0uFZP2-s_Ig,WY1jh_HJ-vXss92FsAx3NQ,none
220,1459,O_6unq7AHCHElaaCyDkmEA,merJGHMf2ewSZYYRd7M30w,right
1291,774,rC4ITZTfnmZSu93OR0zRIw,Q0cbMltMPPdeB4VjhVQdag,left
60,65,G5WKJNtfXuazRETzMR8Y-g,IdYKoqQN_rrg2vZymTI5BA,right
270,219,eB6TEUCZvLqZSBQcZas3KQ,OQev3be5hDjv-iQ3tgfcPg,left
796,971,ToZFfswH0ztU8Ir_PX0Y-w,zd6cosXZ3_lhY9v0idm5XQ,left
1400,150,QJI6ePVR6cT_YWi47UsHJQ,x66NgjW6ucWl4n9aDdkdvQ,right
865,755,fq0UpPhwxhzK2JTZ9uT8eA,Lbl3utnBsJnPduUt8VmQ-Q,none
1095,148,LSBlxtAVvUCTLzGJP4ugGg,vFAKse1VdykjvAi7QkZ_iw,right
779,117,R0nZ3ojECMHqvO9bCUD70Q,gmSMM7FTo6uk5opVIF7VTQ,right
985,540,1_4P4imCAKWvnoGIUtkinw,dxX99a68A36kRB4zedYeIQ,none
1301,803,tHv-H6gsl11HasIq7SPRsA,UxReoLpQonv9DdKvWk0y4w,right
307,502,r437QSCDU3mqxF2_-w0beg,ZnWJqoou7W0MTGuhl5mmUQ,left
1260,496,lplX89DHNcmOjkqvheVlDQ,Ysh1nEOVJwYv5FvXFJiy5g,left
837,648,_GEV8eSv-d72wE8467yH1w,x6W23KB6EB_5VrQq_FCrKQ,none
166,952,4UtyR59s1LvkisVCbj_aSA,vM4bGtxFBmkVA0E315pQKw,left
464,905,S_hVQCKULYhjAf7NfdVD4A,mIRclEl-7l0oV57y75WqOQ,right
1384,305,J4IAKOqqZ1sRZbhCxVOPfg,qMWTIGSS0vhHxql_R_uUnQ,right
804,915,VA_MT3z0nEPDPbEQJhdkWA,oLqqmee18tRGZVEngAC60A,right
471,470,UGA3Yq9CJji5Tat60CCkCA,UFaOXVIi6ZqYFlVM27hR8g,left
1450,1116,ifX-xatucLDSC1qAd_4p7A,P_xLw2SXxULK0A3I3Kf-0Q,right
1163,79,YLm4V6XJeBGmTp8qOxIsLg,OVLFuDTuJud3t094j1DXvg,left
333,712,-KzVwzFMlcqIyrgCYLadyA,AwVvf-ot0J06Qsu6hLil5g,right
849,1099,bq75oO2ABlKYmfQVCNVu0Q,MY6scE_rL93hE3I55pH_dw,left
1129,1415,S5aUWoRzj4E2TI1RTYiWYQ,VkjKU-skHvt9ICf0oqq8sQ,left
47,1399,BvbkfAY3I4q6cAyT3EZrEw,P-ut7etMACDMJNtrkWzvww,right
349,368,3AL7OvvI0E8r93a38XSCEw,75Q3fi4gWajpodmQtnXSUQ,right
995,423,38FymI-QK0gc005bL86JvA,KMqz6s41B7xSujN9hePuow,left
815,1323,WY1jh_HJ-vXss92FsAx3NQ,xPVy67qBFuPFZU3-Yp54Jw,right
370,134,7raS0SXdS_QyEFGj_LGDbQ,qT1mjQ_JbieKFhxxnMLcuw,left
986,625,1fs45epKySFKAaGWe7IhzA,tfFKtvEql7_XhGd5_H7JOw,none
945,612,u3KOnw8LDEgtDh7_bTNpTA,rGn_C9Rc89VjdwylnoZUJA,right
72,1378,LWG2FeKlPkS3Yfdq3kUapw,GirYMKEksiiPXE69F7jj_g,none
1066,146,EhN3proKYad_6dNKEao3jw,uYT6GhMejMut4_K_lFCz3g,right
798,427,UDUeMj1o7U2NEb8Cc3Z3tA,KwHym6OUBOo51WiS9Xc29Q,right
381,1214,A8OK5ONu9F7gjZuFxiVYxw,fre0ykVUKtePmN3kEU2Abw,right
321,1080,wbTYcy0_dMWvyxbwE6x2ag,ICb9TcWRiisSmuRpGHVx7w,left
683,79,2LMKT9dBdLZ3lP_mysjC_Q,OVLFuDTuJud3t094j1DXvg,right
1331,1038,z4fl92wvyhLgXNWMuH_KDQ,9XEdWv2LGRuCiSfXvrGnmg,none
147,789,usZTnOOkQb5_UdXBxv5yQw,TBbYsKnKdFZQ6KGSZjyWAQ,left
1018,1428,6v-F9cCKNuDNnsITL2Fo5w,b5FrR0v43RDTbJ5uxSr65Q,none
877,1059,i6djh7oxsVZcLDPEQjHAgA,CqCnTf91j8hjP-yPoIkJKw,left
45,305,BpeQwxHsIpURibQnMqvXFg,qMWTIGSS0vhHxql_R_uUnQ,right
847,488,bhjpHVea_wOBzUXR5M4uiQ,XeCPSjjXwXIod1O4KCbKcA,right
910,603,nqitOK_2Bc4AAAQfCb-wSw,odV4vlvHxsaz0MVmynLwjg,right
1137,1170,UKrkTfzC6rM1agB0fC6gzw,_COLweX-veDk-FG-jxd96Q,left
1272,275,nWAb16od_V8BOpVr1x0rag,f9LQQXsN0PttbppwbPjfcg,right
569,1266,i8hTR8mXM3ieCIoUWke2uQ,ml3ZmEwuzeBX4UgO-RTfLw,left
364,171,5mi783j_TQxH4kanAh9M9w,6z5XlvfxC9oBnJywbkWtBw,none
1302,363,tllZbFcDQxpfANqUEkGlPg,5U54P4WQUM3c35Cfwavj8w,right
515,612,at16_h7SqamcLSjfOsIaDw,rGn_C9Rc89VjdwylnoZUJA,right
1417,857,XR0ubPpmSWW3jeBHuIyB4g,d1FuIqtSnHcFJBHgVkbwGg,left
759,59,N8pIszjBMgatQEUcwv_JNg,FzcoR5KayzV76Q3QJ5mt7g,left
75,1170,NzIBPHgd20wEhy6JIe4eFQ,_COLweX-veDk-FG-jxd96Q,none
662,1133,zz_9BhjUSHZBI2gZnu0irw,TjfjGCtrQIU3G-MWOg5nFQ,right
1189,1066,bLBcZUPUEDxwYPXf_u6oHw,EhN3proKYad_6dNKEao3jw,right
576,1461,jON4ZDJo6IB78mrETC4L8A,n_OLDP8EWUEwkc6mZtJWNQ,left
904,305,mEfeKAAdPjR7O6SU2DiD5w,qMWTIGSS0vhHxql_R_uUnQ,right
1140,39,UVahmfL8eOItscYyZARIxQ,8StNoL00Jm8ORBCKIw62tg,none
233,944,S1DM0sPNKyJ2kvp83dJ8Ng,tnjgrS7R3KbgghJ_vTaAIg,right
395,449,EBMVEFOk0GhB8HTUVCVvxg,PoIvYCW5IqQhQGSSZTtqcg,left
525,1271,c4eG8tb0ECD8820AG8Wiig,nU8IjVxMnR19yNuT4s_eaw,left
1292,333,rQY67Zh27rk0CWLD6thS1g,-KzVwzFMlcqIyrgCYLadyA,none
1479,636,wCepI3JraOeg0_3zir1qHA,uh2e5ZwM20ET2Re5KrCKVQ,right
9,1031,1sN4YPIFjlLL4Os7lIfAew,8nSOIP-p_A2qCi6JHGTHbg,right
43,324,Ae7XjyROKV6CtEwbJQwbDA,xBl9urp7qBvXfvjC4fZCjQ,left
1156,1376,WpIeJZld0SDVL4VgOIVDAQ,EJqKzRL3VIBIYUiSTRyy0g,left
455,289,R3OOBLDixq82zAJYuTZaPg,krlQWnl7RYrxSg0k9N6RWg,left
1482,807,xQaadWaqsGiMICXhY-kB2g,VWn0AbWvh4v7NHoJ83savg,right
1284,1251,pa553g3d7DS1tZ8Vo-s32A,k88JKK9DTxOzlV_E3rxdcw,none
751,1269,JrPAbg2XZYVyPSEtgr7i4w,n8wUBTiENan8SrD8AZfdew,left
388,926,Bsw51vg5GeIOfWtbL2dGFg,qUh9ShyKsO2elBZM7jR-uQ,none
1216,984,gF54Ank3jZYstMwlhZWEgw,1VWu_5qESKOfspP-HY_Dpw,left
1411,1041,VAhRhT9uxyAHsh1KyOZG7Q,ALrcP3CNO39xS3TGLp8cvg,right
1148,949,VC_z2n3_YvXvf6cb95MmXg,uY0svh_teiPNCpzV-gHfjQ,none
248,1229,YdLwDYFkrPezAMZunCDztw,hPDKW6yx8YURaBek3GyKXQ,left
408,649,GlHLj2_RDXs7snuq5sXdVA,xD7PkIJ47kRW4mqwFMkgpA,none
19,431,3tu8ux1v1GemUUnpXiOlMg,MCQdEQEasgECfwysFSGByw,left
1077,218,HfBooURJthOsmYRTykcXMg,O5Z9Kct9J1AEv6pWSamzSg,left
81,167,PnDiDhAVYtvsxnjYhjBtvg,4gTLJReD09rvq-xsQmTluQ,none
753,389,LCyI86Jegzcp2gsIMTpgBA,C9nqTJg5PQHpUhfeUsZU3w,right
245,576,Y4LsOHAm_SQWD23bcSd96Q,jON4ZDJo6IB78mrETC4L8A,right
694,1117,5eQfXZ7UP81kcMwnfDgOsg,Pc-GK1364qqqkv0e-JZiHA,none
1395,1238,Mt0mTM0LqMAPdqhnoEFjzg,iSKWmEbAPoR_aISp-N5_Og,left
124,76,liP81HhYNtP0K22SQoU7fw,O64W2Y9wrS8JOKgSqaf_4w,right
678,117,1VkQIWJyW-Lf5raHEORh9g,gmSMM7FTo6uk5opVIF7VTQ,right
459,1321,RpafFg8Ip38f7STulsrbmg,wysXzX_I6l6IoWLqYKwVjA,left
767,632,Oe-1GMzy9QQmSQa9aXn9Gg,uclwasvm51k9wtUEURZ2sg,right
803,536,UxReoLpQonv9DdKvWk0y4w,dfGAPg8bS8OutvGvtlzwCA,left
283,1238,hRDyIu4wWMRUcyS6T1j7Ow,iSKWmEbAPoR_aISp-N5_Og,left
551,284,f-KiM3eomdfSvdLG5YCr9A,iXHrH2I9sZEYRylJ-nUgNw,right
1412,118,VXv95FAchYjUNb4kr9oY3A,hUWf_Gorc24nLlgDYfeALg,none
1228,1141,hMJTR8ZLz1F86PIDLisl-Q,UfquZtIuSYWLRvrwlaOkdA,right
1332,891,z5_asthWjUHMwUQrpPX2jQ,ke6nGtDj7P9QQ42Mpc3-eg,left
691,989,4njoDPEhQ1qzA0V-IzUV7w,2D_-sa3iEz9M5Cq_W1Pgvg,right
389,297,C9nqTJg5PQHpUhfeUsZU3w,ogtPyJvfHLe7kAtNqjaTmg,left
1050,447,BWSuEoBcpkCJTKFkTT6dWg,P_9H7ZHZ1eawbl4Hw5e3vA,left
1184,328,aXKr-ylPcX2pdrA1l3p2vQ,yfQSLMSKosg7HgcxllT61Q,right
508,900,_WgG4gMmWu0Vy46V1bKiqA,lvqzNF3PPm-qm7nXcAe2vw,left
